pid: 12350 ,2018-04-16 06:07:53 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:25 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:25 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:25 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:25 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:25 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:25 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:25 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:25 Recode: stop page by flag: http://office.shengfx888.com/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=0&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&T_LOGIN=&page=1 
pid: 12981 ,2018-04-16 06:14:25 Recode: 平台1 buy数据抓取完毕,可插入数据长度0 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:32 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=1&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 12981 ,2018-04-16 06:14:33 Recode: save_transaction_data success 
pid: 12981 ,2018-04-16 06:14:33 Recode: 平台2 sell数据抓取完毕,可插入数据长度3 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:14:41 Recode: stop page by flag: http://office.shengfx888.com/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=1&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&T_LOGIN=&page=1 
pid: 12981 ,2018-04-16 06:14:41 Recode: 平台1 sell数据抓取完毕,可插入数据长度0 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: begin parse_transaction_tr 
pid: 12981 ,2018-04-16 06:15:43 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=6&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:18 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=0&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 13739 ,2018-04-16 06:16:18 Recode: 平台2 buy数据抓取完毕,可插入数据长度0 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:38 Recode: stop page by flag: http://office.shengfx888.com/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=0&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&T_LOGIN=&page=1 
pid: 13739 ,2018-04-16 06:16:38 Recode: 平台1 buy数据抓取完毕,可插入数据长度0 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:45 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=1&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 13739 ,2018-04-16 06:16:46 Recode: save_transaction_data success 
pid: 13739 ,2018-04-16 06:16:46 Recode: 平台2 sell数据抓取完毕,可插入数据长度3 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:16:53 Recode: stop page by flag: http://office.shengfx888.com/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=1&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&T_LOGIN=&page=1 
pid: 13739 ,2018-04-16 06:16:53 Recode: 平台1 sell数据抓取完毕,可插入数据长度0 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: begin parse_transaction_tr 
pid: 13739 ,2018-04-16 06:17:00 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=6&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:37:43 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=0&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 15359 ,2018-04-16 06:37:59 Recode: save_transaction_data success 
pid: 15359 ,2018-04-16 06:37:59 Recode: 平台2 buy数据抓取完毕,可插入数据长度1 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:19 Recode: stop page by flag: http://office.shengfx888.com/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=0&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&T_LOGIN=&page=1 
pid: 15359 ,2018-04-16 06:38:19 Recode: 平台1 buy数据抓取完毕,可插入数据长度0 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:25 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=1&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 15359 ,2018-04-16 06:38:27 Recode: save_transaction_data success 
pid: 15359 ,2018-04-16 06:38:27 Recode: 平台2 sell数据抓取完毕,可插入数据长度3 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:33 Recode: stop page by flag: http://office.shengfx888.com/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=1&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&T_LOGIN=&page=1 
pid: 15359 ,2018-04-16 06:38:33 Recode: 平台1 sell数据抓取完毕,可插入数据长度0 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:39 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=6&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 15359 ,2018-04-16 06:38:40 Recode: save_transaction_data success 
pid: 15359 ,2018-04-16 06:38:40 Recode: 平台2 balance数据抓取完毕,可插入数据长度4 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:46 Recode: stop page by flag: http://office.shengfx888.com/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=6&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&T_LOGIN=&page=1 
pid: 15359 ,2018-04-16 06:38:48 Recode: save_transaction_data success 
pid: 15359 ,2018-04-16 06:38:48 Recode: 平台1 balance数据抓取完毕,可插入数据长度2 
pid: 15359 ,2018-04-16 06:38:53 Recode: stop page by empty: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=7&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 15359 ,2018-04-16 06:38:53 Recode: 平台2 credit数据抓取完毕,可插入数据长度0 
pid: 15359 ,2018-04-16 06:38:59 Recode: begin parse_transaction_tr 
pid: 15359 ,2018-04-16 06:38:59 Recode: stop page by flag: http://office.shengfx888.com/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=7&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&T_LOGIN=&page=1 
pid: 15359 ,2018-04-16 06:38:59 Recode: 平台1 credit数据抓取完毕,可插入数据长度0 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: begin parse_withdraw_tr 
pid: 15359 ,2018-04-16 06:39:06 Recode: stop page by empty: https://office.shengfxchina.com:8443/deposit/waitin?layout=yes&weburlredect=1&page=1 
pid: 15359 ,2018-04-16 06:39:06 Recode: 平台2 withdraw数据抓取完毕,可插入数据长度0 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
